Key,Stop Name,Latitude,Longitude
11079,Dehuroad Police Lane,18.6863136,73.7221832
11080,Judson Highschool,18.685025,73.7258917
11081,Gurudwara,18.6831932,73.7294388
11082,Dehuroad Bazar,18.6816888,73.7305867
11083,Bank Of India Dehuroad,18.678876,73.7329307
11084,Ordinance Factory,18.6787146,73.7420118
11085,CISV,18.6783258,73.7447093
11086,Garden City,18.677995,73.7470306
11087,Kendriya Vidyalay Dehu Road,18.6768417,73.7527695
11088,B Sub Depot,18.6754404,73.7597409
11089,Kohima Line,18.6698284,73.7675095
11090,Bhakti Shakti,18.6654564,73.7716925
11091,Nigdi,18.6638361,73.7732985
11092,Nigdi,18.65985,73.77796
11093,Bhakti Shakti,18.66475,73.7719983
11094,B Sub Depot,18.6753159,73.7597275
11095,Garden City,18.6778984,73.7469635
11096,Ordinance Factory,18.6787222,73.7418589
11097,Bank Of India Dehuroad,18.6788633,73.73281
11098,Dehuroad Bazar,18.6816177,73.7305679
11099,Dehuroad Police Lane,18.6863085,73.7220545
11100,Central Restaurant,18.6874251,73.7198011
11101,Krushna Mandir Dehu Road,18.6888542,73.7180777
11102,Indrayani Darshan,18.6901424,73.7165044
11103,Navlakh Umbre Pumping Station,18.6967113,73.7082651
11104,Amarjai Mandir,18.6975632,73.7054672
11105,Poona Poultry,18.7001767,73.6922467
11106,Somatne Phata,18.7033253,73.6871414
11107,Gruhaprakalp,18.7083483,73.682335
11108,Talegaon Khind,18.7138591,73.6766223
11109,Vipraj Company,18.7170083,73.6782436
11110,Maruti Mandir Talegaondabhade Road,18.7200017,73.6828233
11111,Jijamata Chowk,18.7215157,73.684372
11112,Talegaon Nagarparishad,18.7255835,73.6805365
11113,Nutan Vidyalaya,18.729944,73.6764674
11114,Talegaon Station,18.7326233,73.6738625
11115,Sunrise Residency,18.728355,73.6548286
11116,Ganeshnagar Navlakh Umbre Road,18.7421028,73.6580683
11117,Sairang Dhaba,18.7533583,73.6715846
11118,Ambigaon,18.7558907,73.6731342
11119,Gurudatta Fabricators,18.7604079,73.6755542
11120,MIDC Circle,18.7643315,73.6825505
11121,Vartesh Flourist,18.7656235,73.6844429
11122,Nanavli Phata,18.7711202,73.688744
11123,JCB,18.7766004,73.6920834
11124,General Motors,18.7892566,73.6943579
11125,Hero Chassis,18.7918568,73.6946797
11126,Vadgaon Mawal,18.7414397,73.6319736
11127,Potoba Mandir,18.7406517,73.63769
11128,Talathi Office,18.7381533,73.6421067
11129,Poultry Farm Deccan,18.7357033,73.6450167
11130,Vadgaonmawal Phata,18.7283733,73.6546433
11131,Swarajnagari,18.7291667,73.6579367
11132,Paisa Fund,18.731465,73.6613083
11133,Samarth Vidyalay,18.732695,73.6636567
11134,Talegaon Dhabhade Petrol Pump,18.73265,73.6674133
11135,Eagle Company,18.7322583,73.6705917
11136,Talegaon Station,18.732615,73.67386
11137,Talegaon nagarparishad,18.72565,73.6806
11138,Maruti Mandir Talegaondabhade Road,18.7200517,73.6827633
11139,Bhandari Hospital,18.7182517,73.680315
11140,Vipraj Company,18.7168,73.6780317
11141,Talegaon Khind,18.7132855,73.6777878
11142,Gruhaprakalp,18.708402,73.682415
11143,Somatne Phata,18.703394,73.687298
11144,Poona Poultry,18.7008457,73.6901627
11145,Shankarwadi Begdewadi,18.6978317,73.703075
11146,Amarjai Mandir,18.69683,73.70839
11147,Navlakh Umbre Pumping Station,18.69138,73.7152
11148,Krushna Mandir Dehu Road,18.6884733,73.7187817
11149,Bank Of India Dehuroad,18.6785017,73.7376767
11150,CISV,18.678372,73.744731
11151,kohima line,18.6748486,73.7618332
11152,Bhakti Shakti,18.663834,73.773362
11153,Nigdi,18.6597233,73.777125
11154,Nigdi,18.6598418,73.7766071
11155,Nigdi,18.663582,73.7731349
11156,Bhakti Shakti,18.6648339,73.7720412
11157,Kohima Line,18.6698741,73.767421
11158,B Sub Depot,18.6754252,73.7596873
11159,Kendriya Vidyalay Dehu Road,18.6768798,73.7525442
11160,Garden City,18.6779975,73.7469581
11161,Bank Of India Dehuroad,18.6791123,73.7325525
11162,Dehuroad Bazar,18.6817219,73.7305116
11163,Judson Highschool,18.6850021,73.725881
11164,Dehuroad Police Lane,18.6863212,73.7220947
11165,Central Restaurant,18.6873654,73.7199607
11166,Krushna Mandir Dehu Road,18.6890397,73.7179556
11167,Indrayani Darshan,18.6899442,73.7168893
11168,Navlakh Umbre Pumping Station,18.6967506,73.7082249
11169,Amarjai Mandir,18.6975149,73.7058749
11170,Shankarwadi Begdewadi,18.6977087,73.7030328
11171,Poona Poultry,18.7002758,73.6918766
11172,Somatne Phata,18.7035641,73.6870797
11173,Talegaon Khind,18.7138972,73.6766626
11174,Vipraj Company,18.716988,73.6782677
11175,Bhandari Hospital,18.7182,73.6801778
11176,Maruti Mandir Talegaondabhade Road,18.7201846,73.6827643
11177,Talegaon nagarparishad,18.7256108,73.6805533
11178,Nutan Vidyalaya,18.7300411,73.6763849
11179,Talegaon Station,18.7326068,73.6739013
11180,Eagle Company,18.7325667,73.6679446
11181,Talegaon Dhabhade Petrol Pump,18.7327369,73.6674136
11182,Samarth Vidyalay,18.7326616,73.6636616
11183,Paisa Fund,18.7313455,73.6612639
11184,Swarajnagari,18.7298168,73.6595662
11185,Vadgaonmawal Phata,18.7284008,73.6548165
11186,Poultry Farm Deccan,18.7354822,73.6450757
11187,Vadgaonmawal Corner,18.7376082,73.6425899
11188,MatoShree,18.7391578,73.6405427
11189,Bhegde Lawns,18.7404967,73.6377967
11190,Potoba Mandir,18.7419963,73.6349037
11191,Vadgaon Mawal,18.7417137,73.6320775
11192,Mahindra Tech,18.5828298,73.6890522
11193,Tata Motors,18.5869122,73.7000973
11194,Berkeley India Company,18.58908,73.70503
11195,Wipro Company Circle,18.5969399,73.7191618
11196,Bank Of Maharashtra Hinjawadi,18.5941268,73.7307145
11197,Geometric,18.5933854,73.7325486
11198,Cognizant Company,18.5911357,73.7329843
11199,Infosys Phase 1,18.58633,73.733919
11200,Hinjawadi Chowk,18.5916781,73.7389241
11201,Hinjawadigaon,18.59339,73.73913
11202,Jakat Naka Hinjawadi,18.59467,73.73958
11203,Draupada Mangal Karyalay,18.59673,73.74134
11204,Bhumkarvasti,18.5996747,73.7447577
11205,Sant Tukaram Mangal Karyalay,18.6034925,73.7501626
11206,Bhumkar Chowk,18.60596,73.75262
11207,Kala Khadak Vasahat,18.60818,73.75673
11208,Pandit Petrol Pump,18.61132,73.76045
11209,Ganeshnagar Hinjawadi Road,18.61272,73.76258
11210,Dange Chowk,18.6150532,73.7650986
11211,Ganeshnagar Hinjawadi Road,18.61298,73.76289
11212,Pandit Petrol Pump,18.61132,73.76049
11213,Kala Khadak Vasahat,18.60818,73.75667
11214,Bhumkar Chowk,18.6058167,73.7527933
11215,Sant Tukaram Mangal Karyalay,18.6029332,73.7493526
11216,Bhumkarvasti,18.5990722,73.7437814
11217,Jakat Naka Hinjawadi,18.59555,73.74
11218,Hinjawadigaon,18.59308,73.73914
11219,Hinjawadi Chowk,18.5909055,73.7390089
11220,Infosys Phase 1,18.585806,73.733509
11221,Geometric,18.593512,73.732393
11222,Bank Of Maharashtra Hinjawadi,18.59371,73.73109
11223,Wipro Company Circle,18.5967681,73.7183728
11224,Tata Motors,18.58663,73.69988
11225,Mahindra Tech,18.5828018,73.6898408
11226,Walhekarwadi,18.6353874,73.7616577
11227,Chinchwade Farm,18.6331406,73.7677994
11228,Chinchwadenagar Corner,18.6314932,73.7734875
11229,Walhekarwadi Corner,18.6305268,73.7794253
11230,Chaphekar Chowk,18.6299252,73.7807081
11231,Chinchwadgaon,18.627931,73.7824931
11232,Chinchwadgaon,18.6277065,73.7823101
11233,Chaphekar Chowk,18.62961,73.7810222
11234,Walhekarwadi Corner,18.6310933,73.7770983
11235,Chinchwadenagar Corner,18.6313053,73.7738704
11236,Chinchwade Farm,18.6327729,73.7684368
11237,Walhekarwadi,18.6353195,73.7615437
11238,Gharkul Vasahat Chikhli,18.66511,73.80607
11239,Shivtejnagar,18.6654123,73.8036265
11240,Spine Road Chowk,18.6672471,73.7964319
11241,Krushnanagar Corner,18.6666803,73.7958923
11242,Kasturi Market,18.6642555,73.7951794
11243,Thermax Chowk,18.6607398,73.7932766
11244,Ajanthanagar,18.6620922,73.7906647
11245,ITI Yamunanagar,18.6634343,73.7881268
11246,Yamunanagar Corner,18.66415,73.78656
11247,LIC Corner,18.6619346,73.7812499
11248,Nigdi,18.65926,73.77714
11249,Bhakti Shakti,18.66532,73.77068
11250,Bhakti Shakti,18.66533,73.77067
11251,Nigdi,18.6598159,73.7781294
11252,LIC Corner,18.6623165,73.7820021
11253,Yamunanagar Corner,18.6642,73.7867
11254,ITI Yamunanagar,18.66306,73.7891
11255,Ajanthanagar,18.6620773,73.7908786
11256,Thermax Chowk,18.6608224,73.793344
11257,Kasturi Market,18.6642532,73.7951559
11258,Krushnanagar Corner,18.6664973,73.7957895
11259,Spine Road Chowk,18.66749,73.79722
11260,Shivtejnagar,18.6660596,73.802286
11261,Gharkul Vasahat Chikhli,18.6657,73.80607
11262,Jain Mandir Dehugaon,18.71538,73.77139
11263,Talyacha Matha,18.71383,73.77329
11264,Vitthalwadi Dehu,18.71118,73.77538
11265,Jakat Naka Talwade,18.70728,73.78015
11266,Devi Indrayani Society,18.70396,73.78406
11267,Canbay Phata,18.70074,73.78811
11268,Talwade,18.69654,73.79207
11269,Shelarvasti Talawade,18.690153,73.8009117
11270,Patilnagar,18.687351,73.8073955
11271,Chikhali,18.6836375,73.8143789
11272,Moi Phata,18.68252,73.81938
11273,Jadhavwadi Phata Moshi Road,18.6816691,73.8265995
11274,Boratevasti Chikhali Road,18.6800884,73.8341634
11275,Modern College Moshi,18.6794211,73.8412227
11276,Nageshwar Vidayalay Phata,18.6787195,73.84958
11277,Moshigaon,18.6769162,73.8500927
11278,Alhatvasti,18.67621,73.85441
11279,Sastevasti,18.67596,73.85782
11280,Hawaldarvasti,18.67714,73.86233
11281,Dudulgaon,18.6754911,73.8811534
11282,Wahilenagar,18.67427,73.88558
11283,Tapkirnagar Moshi Road,18.67313,73.88815
11284,Dehu Phata,18.67151,73.89151
11285,ST Stand Alandi,18.6723583,73.8924165
11286,Alandi,18.6749336,73.8969938
11287,Alandi,18.67479,73.89703
11288,ST Stand Alandi,18.67235,73.89244
11289,Dudulgaon,18.67542,73.88114
11290,Moshigaon,18.67684,73.85009
11291,Nageshwar Vidayalay Phata,18.67867,73.84947
11292,Modern College Moshi,18.67935,73.84122
11293,Boratevasti Chikhali Road,18.68003,73.83415
11294,Jadhavwadi Phata Moshi Road,18.68157,73.82657
11295,Chikhali,18.68356,73.81434
11296,Patilnagar,18.68729,73.80737
11297,Shelarvasti Talawade,18.69012,73.80085
11298,Pirangut,18.5102777,73.6892494
11299,Lavale Phata,18.5111283,73.6948222
11300,Detwayalar Company,18.51374,73.69504
11301,Routnagar,18.5159283,73.6954483
11302,Inamdarvasti Rahutwadi,18.52072,73.6961533
11303,Routwadi,18.52475,73.6977333
11304,Lavalegaon,18.527372,73.703368
11305,Satavvasti,18.535215,73.7059903
11306,Gawadevasti,18.5383494,73.7094461
11307,Shitolevasti Lavle,18.5415233,73.712315
11308,Gaikwadvasti Nandegaon,18.546345,73.713535
11309,Nandegaon Phata,18.5577778,73.7157117
11310,Dhamalevasti Nandegaon,18.5540633,73.7234917
11311,Shindevasti Susgaon,18.5534138,73.726669
11312,Lupik Company Phata,18.555979,73.7373745
11313,Shitolevasti Susgaon,18.5536957,73.7495196
11314,Susgaon,18.5533514,73.7539167
11315,Tapkirvasti Susgaon,18.551883,73.7610121
11316,Ranwarevasti,18.5485825,73.768149
11317,Suskhind Phata,18.5473182,73.7727548
11318,Abhinav College,18.5452348,73.7786709
11319,Pandavnagar Pashan,18.5441274,73.7826948
11320,Sai Chowk Pashan Sus Road,18.5436736,73.784873
11321,Vishvakarma,18.5433068,73.7869424
11322,Balaji Mandir,18.5426125,73.7901637
11323,Dattamandir Pashan Road,18.5421014,73.791132
11324,Kokate Aali,18.5412307,73.792786
11325,Pashan Naka,18.5380405,73.7974302
11326,ARDL Gate,18.5379867,73.8024508
11327,IMD Colony,18.5378168,73.8046785
11328,Marodo Company,18.5386568,73.8075541
11329,Panchwati,18.53921,73.809725
11330,NCL Gate,18.5398498,73.8145907
11331,Loyala Highschool,18.5405626,73.8205343
11332,Abhiman Shree Society,18.5410511,73.8219398
11333,Wireless Office,18.5414632,73.8236272
11334,Pune Vidhyapeeth Gate,18.5415771,73.8297993
11335,Rangehills Corner,18.5388505,73.8337837
11336,Mafatlal Bungalow,18.5369727,73.8360911
11337,Pumping Station,18.5343396,73.839694
11338,Mhasoba Gate,18.5323873,73.8425405
11339,COEP Hostel,18.5286772,73.8523164
11340,Shivaji Putala,18.5263608,73.8527686
11341,Ma Na Pa,18.5239047,73.8541339
11342,Kasba Peth Police Chowky,18.5197907,73.8561389
11343,Vasant Talkies,18.5174879,73.8562445
11344,Gadikhana,18.5141219,73.8570473
11345,Shahu Chowk,18.5090296,73.8579891
11346,Shivaji Maratha Highschool,18.5067151,73.858081
11347,Gokul Bhavan,18.501565,73.8585998
11348,Swargate,18.4993097,73.858464
11349,Lakshminarayan,18.4971672,73.8581735
11350,ST Colony,18.4942588,73.8580529
11351,Bhapkar Petrol Pump,18.4896489,73.85764
11352,Bhaji Market,18.4894873,73.8640303
11353,Shivaji Putala Marketyard,18.4892569,73.8678431
11354,Godown Gultekdi,18.4894476,73.8695381
11355,ST Colony,18.4916367,73.857685
11356,Lakshminarayan,18.496978,73.8580477
11357,Appa Balawant Chowk,18.51495,73.85375
11358,Simla Office,18.530315,73.84908
11359,Mhasoba Gate,18.5323333,73.8423667
11360,Pumping Station,18.5340883,73.8397733
11361,Mafatlal Bungalow,18.5364667,73.8364833
11362,Rangehills Corner,18.5375167,73.8351
11363,Pune Vidhyapeeth Gate,18.5419167,73.8282167
11364,Wireless Office,18.54135,73.8235333
11365,Loyala Highschool,18.5405333,73.8206167
11366,Abhiman Shree Society,18.5400823,73.8184154
11367,NCL Colony,18.5398667,73.81655
11368,NCL Gate,18.5395333,73.8121
11369,Panchwati,18.53855,73.80755
11370,Marodo Company,18.5383021,73.8062167
11371,IMD Colony,18.5377833,73.8050333
11372,ARDL Gate,18.5379167,73.8021667
11373,Pashan Naka,18.5375,73.7955
11374,Kokate Aali,18.5394333,73.7938667
11375,Dattamandir Pashan Road,18.5411758,73.7927735
11376,Balaji Mandir,18.5420333,73.7908817
11377,Vishvakarma,18.5431237,73.7877095
11378,Sai Chowk Pashan Sus Road,18.5436017,73.785392
11379,Vitbhatti Pashan,18.5440796,73.7826923
11380,Pandavnagar Pashan,18.5443893,73.7807677
11381,Abhinav College,18.5451,73.7786333
11382,Suskhind Phata,18.5473398,73.7727427
11383,Ranwarevasti,18.5485667,73.7685167
11384,Tapkirvasti Susgaon,18.5520667,73.7608333
11385,Susgaon,18.5533667,73.7539167
11386,Shitolevasti Susgaon,18.55366,73.7494683
11387,Lupik Company Phata,18.556,73.7374167
11388,Shindevasti Susgaon,18.553,73.7288333
11389,Dhamalevasti Nandegaon,18.5556417,73.7208017
11390,Nandegaon Phata,18.5577333,73.71565
11391,Gaikwadvasti Nandegaon,18.5527567,73.7150617
11392,Shitolevasti Lavle,18.5413667,73.7121833
11393,Gawadevasti,18.5382833,73.7093167
11394,Satavvasti,18.5351667,73.7059333
11395,Lavalegaon,18.5274833,73.7033667
11396,Inamdarvasti Rahutwadi,18.51995,73.6961833
11397,Routnagar,18.5160667,73.6954667
11398,Detwayalar Company,18.51375,73.6950333
11399,Lavale Phata,18.5109283,73.69481
11400,Chinchwade Farm,18.6330516,73.7681239
11401,Chinchwadenagar Corner,18.63148,73.77349
11402,Walhekarwadi Corner,18.6305,73.77941
11403,Chaphekar Chowk,18.62972,73.78161
11404,Chinchwadgaon,18.63016,73.78221
11405,Kalimata Mandir,18.63093,73.78314
11406,Darshan Hall,18.63215,73.7845
11407,Elpro Company,18.63295,73.78538
11408,More Prekshagruha,18.63351,73.78628
11409,Lokmanya Hospital,18.63681,73.78965
11410,Chinchwad Station,18.6384487,73.7945288
11411,Empire Estate,18.6353595,73.7982383
11412,Finolex,18.63099,73.80189
11413,Pimpri,18.62538,73.80664
11414,Kharalwadi,18.62366,73.80815
11415,HA,18.62178,73.80979
11416,DY Patil College Pimpri,18.62338,73.81558
11417,Maheshnagar,18.62587,73.81918
11418,YCM Hospital,18.62332,73.81844
11419,Sant Tukaramnagar,18.62009,73.81774
11420,Vallabhnagar,18.6136,73.81684
11421,Nashik Phata,18.6068441,73.822618
11422,Kasarwadi,18.60544,73.82378
11423,Marshal,18.6010965,73.8267702
11424,Alfa Laval Company,18.59898,73.82776
11425,Phugewadi,18.58696,73.83299
11426,Dapodi,18.57874,73.83523
11427,Bopodi,18.5716,73.83789
11428,Manajibaug,18.56978,73.8418
11429,Alegaonkar Shala,18.568127,73.845316
11430,Ammunition Factory Road,18.5624565,73.8524238
11431,Methodist Church,18.55845,73.85489
11432,Deccan College,18.54832,73.87192
11433,UP Hotel,18.5462,73.87523
11434,Shadawal Baba Darga,18.54425,73.87813
11435,Yerawada,18.54526,73.88423
11436,Bundgarden,18.54187,73.88537
11437,Guruprasad Bungalow,18.53727,73.88138
11438,Jahangir Hospital,18.52992,73.87588
11439,Alankar Talkies,18.52795,73.87504
11440,Pune Station,18.5283684,73.8743152
11441,GPO,18.5233841,73.8760695
11442,Collector Kacheri,18.5242928,73.8720467
11443,Moledina Stand,18.5202964,73.8733695
11444,Ruby Hall,18.5331801,73.8781234
11445,Guruprasad Bungalow,18.5374022,73.8812673
11446,Bundgarden,18.5413563,73.8839913
11447,Yerawada,18.5449103,73.8828755
11448,Shadawal Baba Darga,18.5441598,73.8780334
11449,UP Hotel,18.5459953,73.8752957
11450,Deccan College,18.5481979,73.8717711
11451,Holkar water works,18.5552807,73.8616315
11452,Ammunition Factory Road,18.5627324,73.8522078
11453,Dapodi,18.5787108,73.8349377
11454,Phugewadi,18.5869588,73.8328519
11455,Alfa Laval Company,18.5984398,73.8276245
11456,Marshal,18.6013024,73.8262848
11457,Kasarwadi,18.6066246,73.8224819
11458,Nashik Phata,18.6071746,73.8219434
11459,Vallabhnagar,18.6134195,73.8166563
11460,Sant Tukaramnagar,18.6200226,73.8176246
11461,Ycm Hospital,18.6233886,73.8183514
11462,Maheshnagar,18.6259373,73.8190902
11463,Nehrunagar Corner,18.62889,73.81941
11464,HA Corner,18.6285911,73.8159743
11465,Kamgarnagar,18.62908,73.81219
11466,Gandhinagar,18.62918,73.80819
11467,Mahindra Company,18.6270685,73.8063464
11468,Pimpri,18.6267271,73.8050371
11469,Finolex,18.6300826,73.8021985
11470,Empire Estate,18.6339997,73.7988659
11471,Chinchwad Station,18.6382923,73.7945369
11472,Lokmanya Hospital,18.6367007,73.7896983
11473,More Prekshagruha,18.6334769,73.7864879
11474,Elpro Company,18.6330644,73.7856509
11475,Darshan Hall,18.6325224,73.7850498
11476,Kalimata Mandir,18.6309033,73.7832916
11477,Chinchwadgaon,18.6301549,73.7824568
11478,Chaphekar Chowk,18.6296374,73.7810494
11479,Walhekarwadi Corner,18.6303628,73.7792625
11480,Chinchwadenagar Corner,18.6313148,73.7738843
11481,Chinchwade Farm,18.6328394,73.7681896
11482,Walhekarwadi,18.6352959,73.7615236
11483,Pimprigaon,18.6119983,73.8045633
11484,Ashok Talkies,18.615275,73.8047383
11485,Jayhind Highschool,18.6183967,73.8008317
11486,Jijamata Hospital,18.6190883,73.800845
11487,Karachi Chowk,18.6213133,73.8012983
11488,Lal Mandir,18.6220567,73.7995067
11489,Bhatnagar,18.6248283,73.7977333
11490,Morwadi Chowk,18.62439,73.80072
11491,Pimpri,18.6266667,73.805615
11492,Kharalwadi,18.6238796,73.8079863
11493,HA,18.6213218,73.8101875
11494,DY Patil College Pimpri,18.6229617,73.8150017
11495,Maheshnagar,18.6263142,73.819199
11496,YCM Hospital,18.62328,73.8184767
11497,Sant Tukaramnagar,18.6200962,73.8177338
11498,Vallabhnagar,18.6132317,73.817195
11499,Kasarwadi,18.6063181,73.8230361
11500,Alfa Laval Company,18.5986302,73.8279751
11501,Phugewadi,18.5865796,73.8332375
11502,Dapodi,18.5786978,73.8352994
11503,Bopodi,18.57154,73.83806
11504,Manajibaug,18.5698109,73.8417893
11505,Alegaonkar Shala,18.5679588,73.845606
11506,Khadki Bazar,18.5664233,73.848335
11507,Ammunition Factory Road,18.5625324,73.8524177
11508,Methodist Church,18.558445,73.8550633
11509,Deccan College,18.5483167,73.87185
11510,UP Hotel,18.5468627,73.874125
11511,Yerawada,18.5452739,73.8842482
11512,Bundgarden,18.5418657,73.8853951
11513,Guruprasad Bungalow,18.5375733,73.8816233
11514,Jahangir Hospital,18.5315469,73.8763799
11515,Alankar Talkies,18.5288011,73.8761258
11516,Pune Station,18.5281391,73.8744844
11517,Pune Station,18.5283718,73.8742982
11518,Collector Kacheri,18.5280499,73.8750529
11519,Moledina Stand,18.5283588,73.876199
11520,Guruprasad Bungalow,18.5374533,73.88133
11521,Bundgarden,18.5406408,73.8834113
11522,Yerawada,18.5449458,73.8831302
11523,UP Hotel,18.5466949,73.874117
11524,Deccan College,18.5481,73.8719133
11525,Holkar water works,18.5552934,73.8616503
11526,Methodist Church,18.5584017,73.8549592
11527,Ammunition Factory Road,18.562535,73.852348
11528,Khadki Bazar,18.5663521,73.8483886
11529,Alegaonkar Shala,18.5679156,73.8455712
11530,Manajibaug,18.5697448,73.8417839
11531,Bopodi,18.5725456,73.8369137
11532,Phugewadi,18.5864906,73.8328888
11533,Marshal,18.6013329,73.8262365
11534,Kasarwadi,18.6061935,73.8228725
11535,Nashik Phata,18.6070933,73.822099
11536,Vallabhnagar,18.6131142,73.8169186
11537,Sant Tukaramnagar,18.620055,73.8176036
11538,Ycm Hospital,18.6213129,73.8178607
11539,Maheshnagar,18.6264362,73.8192902
11540,Nehrunagar Corner,18.6287933,73.8193583
11541,HA Corner,18.6285567,73.8158483
11542,Kamgarnagar,18.6293067,73.809411
11543,Gandhinagar,18.6290328,73.8079199
11544,Mahindra Company,18.6284425,73.8074725
11545,Pimpri,18.6265088,73.8059188
11546,Kundan Hotel,18.625595,73.80538
11547,Gokul Hotel,18.6246717,73.803385
11548,Shagun Chowk,18.6225707,73.801498
11549,Jijamata Hospital,18.6190883,73.8009255
11550,Pimprigaon,18.6119576,73.8044627
11551,Chinchwadgaon,18.6275567,73.7828467
11552,Kalimata Mandir,18.628676,73.7852668
11553,Darshan Hall,18.6293376,73.7865205
11554,Elpro Company,18.6329888,73.7853591
